provider,plz,base_day,agg_k,scale,p_keep,noise_sigma,b2c_scale,b2b_scale,seed,is_baseline,actual_cost_eur,actual_distance_km,actual_duration_h,actual_n_routes,n_vehicles_planned,solve_time_s,vroom_status,n_parcels,n_stops,area_km2,hub_dist_km,parcels_per_stop,load_factor,min_vehicles,parcels_per_km2,ch_area_km2,ch_perimeter_km,mean_nn_dist_km,mean_inter_stop_dist_km,stop_density_ch,centroid_hub_dist_km,max_hub_dist_km,coord_std_x,coord_std_y,aspect_ratio,b2c_share,demand_std,max_stop_demand,demand_cap_ratio,provider_idx,day_idx,delivery_frequency,n_merged_members,n_components_post_union,hull_overhead_pct,bbox_overhead_pct,max_member_centroid_km,mean_member_centroid_km,isoperimetric_q
Hermes,31311,1,2,1.0,1.0,0.0,1.0,1.0,42,True,1455.75,420.761,14.8625,4,4,66.5738,OK,795.0,274.0,139.34872865781722,32.49,2.9014598540145986,3.4565217391304346,4,5.70511125330889,85.83967849707088,38.85600986006869,0.1289775773339811,6.047045702843761,3.1919970437604768,31.98186427652499,39.29069384838257,3.907326097027284,3.029878102134228,1.349862981302398,1.0,2.5129877353217127,21.0,0.8641304347826086,5.0,1.0,2.0,1,1,33.23261426531148,77.17210882751733,0.0,0.0,0.2938711802698911
UPS,31319,2,2,0.7,0.9,0.0,1.0,1.0,42,False,662.09,175.558,5.981111111111111,2,2,8.6977,OK,276.0,108.0,101.18549289373648,22.42,2.555555555555556,1.2,2,2.727663740194962,58.62817499834727,31.41082379252997,0.2115964497158925,3.6129258308760974,1.842117719049664,21.373590058119813,27.621013585470937,2.300362062109109,1.973387174936858,1.369838375039867,0.2065217391304347,3.364667539939272,24.0,0.6,6.0,2.0,2.0,1,1,23.65548682082195,48.24635838444042,0.0,0.0,0.3372155354338614
FedEx,31311,2,2,1.3,1.0,0.0,1.0,1.0,42,False,727.25,224.488,7.261111111111111,2,2,6.4526,OK,359.0,91.0,139.34872865781722,33.34,3.945054945054945,1.5608695652173914,2,2.57627036470175,84.81875600583813,38.71535206231833,0.3017908342271386,5.640193425580038,1.0728759095893414,33.47304802227613,40.3789460361475,3.921781547271121,2.526084649292413,1.3606658210723674,0.1002785515320334,5.026004109098334,34.0,0.7804347826086957,3.0,2.0,2.0,1,1,33.23261426531148,77.17210882751733,0.0,0.0,0.2938711802698911
UPS,30855,3,3,1.0,1.0,0.0,1.0,1.0,42,True,5090.7,345.843,16.815833333333334,23,23,127.4461,OK,5192.0,202.0,59.063461068415045,2.73,25.702970297029704,22.57391304347826,23,87.90544790434724,33.24483978027574,24.596674828128187,0.1410735203098234,3.5750234414244613,6.076130952504911,1.756199051984929,5.899733272512975,2.080337070621311,2.087784552135018,1.0772920631255247,0.1729583975346687,46.80157070954249,323.0,0.9814744801512288,6.0,3.0,3.0,2,1,24.13418250007033,47.37959413238759,0.9731497033601952,0.9731497033601952,0.4010466505816719
Amazon,30827,2,1,0.7,1.0,0.0,1.0,1.0,123,False,764.04,66.696,4.738333333333333,3,3,10.0837,OK,478.0,127.0,10.610683695060027,3.78,3.763779527559055,2.0782608695652174,3,45.04893499205338,6.469828161088047,9.856191555542413,0.1180109794121623,1.235106120531824,19.62957853561324,3.3133036182243782,5.275751960200999,0.7153341531926117,0.6682782641334631,1.078260767853197,0.9937238493723848,3.5281917317903506,18.0,0.6927536231884058,0.0,2.0,1.0,1,1,28.63478531859107,88.77998866046612,0.0,0.0,0.3202756044648139
Amazon,30627,2,2,1.0,0.9,0.0,1.0,1.0,456,False,1075.17,207.509,6.601388888888889,4,4,8.6752,OK,761.0,71.0,3.3903855235675278,17.89,10.71830985915493,3.3086956521739133,4,224.458249573706,2.423012084097896,6.437021258388668,0.10218043980737,0.9766351036495974,29.302371402094675,17.543338984356183,18.86428598448069,0.6004595748070647,0.500099692534545,1.1213335281210413,0.9973718791064388,10.719448034181072,55.0,0.8271739130434783,0.0,2.0,2.0,1,1,27.7666291911419,165.26608140479462,0.0,0.0,0.3697481373076522
Hermes,30167,2,1,0.7,1.0,0.2,1.0,1.0,42,False,547.32,75.331,3.878888888888889,2,2,10.8408,OK,407.0,112.0,5.368928981069905,7.27,3.633928571428572,1.7695652173913043,2,75.80655311981687,3.997061373072528,7.832672397815551,0.0875408931789187,1.246447372483973,28.020585511777107,7.595625842245027,8.70910672046772,0.5956076299847335,0.8085372663910079,1.1618253833796517,0.9582309582309584,3.8289208096181007,23.0,0.8847826086956522,5.0,2.0,1.0,2,1,29.77255982479476,109.76107927337074,1.274823622069441,1.274823622069441,0.3382140829347032
Hermes,30855,0,3,1.0,1.0,0.0,1.0,1.0,42,True,3935.29,301.631,16.725,17,17,101.8719,OK,3873.0,255.0,58.08159729436245,2.52,15.188235294117646,16.839130434782607,17,66.68205043279558,36.500548228331006,24.56891113692283,0.1250419405378583,3.635301604541687,6.986196437511972,1.5962221399585057,7.040107378381646,2.1450119836836707,2.0956371438028163,1.1794376561465036,0.9506842241156728,21.808162233968,177.0,0.990537084398977,5.0,0.0,3.0,1,1,26.232658826414088,49.87103188985452,0.0,0.0,0.3091697151064735
FedEx,30900,4,1,1.0,0.9,0.0,1.0,1.0,42,False,682.01,148.412,6.828611111111111,2,1,21.3765,OK,219.0,103.0,173.55971997363926,10.92,2.1262135922330097,0.9521739130434784,1,1.2618135131426942,114.1170017094404,40.84233053572633,0.3364514792171909,5.303809363018913,0.9025824238026686,9.647220259493428,16.486354293991308,3.239183050725352,2.947340597787808,1.078732211707543,0.1004566210045662,2.1164157815050437,17.0,0.9521739130434784,3.0,4.0,1.0,1,1,24.98397175923054,65.72264336446477,0.0,0.0,0.3207355562028475
DHL,30161,3,2,1.3,1.0,0.2,1.0,1.0,456,False,4615.54,99.553,6.284166666666667,23,23,13.4433,OK,5174.0,84.0,1.79798433827919,1.04,61.595238095238095,22.495652173913044,23,2877.6668905536285,1.6217350711469607,4.797245303852617,0.0835630066917394,0.7180928197600193,51.79637629751177,0.97438018418074,1.8270923709513331,0.3897456678064719,0.3996621234588695,1.1584770638718067,0.8254735214534209,62.67738998569979,399.0,0.9780718336483932,1.0,3.0,2.0,1,2,22.953455896357088,69.23863464828264,0.0,0.0,0.3307023811719838
UPS,30966,3,3,0.7,0.9,0.0,1.0,1.0,456,False,638.61,144.268,5.668055555555555,2,2,14.3981,OK,397.0,92.0,31.83238567652256,18.2,4.315217391304348,1.7260869565217392,2,12.47157545885104,17.43533338641206,16.091776436827388,0.1640711078629161,2.1672481900432303,5.2766412870372,16.74762431123633,20.275394770080023,0.988901226854865,1.462565962747007,1.241355669648053,0.1964735516372796,7.919334276788904,48.0,0.8630434782608696,6.0,3.0,3.0,1,1,27.261911412892086,101.6137880336276,0.0,0.0,0.3199511340498151
UPS,30167,1,1,0.7,1.0,0.0,1.0,1.0,123,False,787.86,97.765,5.063055555555556,3,3,17.1767,OK,569.0,112.0,5.368928981069905,8.81,5.080357142857143,2.473913043478261,3,105.9801688579258,4.675513955103401,8.193708094397309,0.1009171452060596,1.198721795520962,23.95458575794649,9.050279434017432,10.384016174922804,0.6132646403536434,0.741633776666696,1.027047801024212,0.1757469244288225,6.989965247278649,56.0,0.8246376811594203,6.0,1.0,1.0,2,1,29.77255982479476,109.76107927337074,1.274823622069441,1.274823622069441,0.3382140829347032
GLS,30161,4,3,0.7,0.9,0.0,1.0,1.0,123,False,764.75,105.388,4.338611111111111,3,3,16.351,OK,468.0,74.0,1.79798433827919,12.21,6.324324324324325,2.034782608695652,3,260.29147753751414,1.581476709128547,4.734311778338178,0.0916603381871361,0.7053122275817305,46.79171028751777,12.254608767494366,13.059510677072174,0.4066136854062954,0.3687522627501761,1.1038728120975414,0.7948717948717948,5.914042172130045,27.0,0.6782608695652174,4.0,4.0,3.0,1,2,22.953455896357088,69.23863464828264,0.0,0.0,0.3307023811719838
DHL,30159,3,3,1.0,1.0,0.0,1.0,1.0,42,True,9483.32,316.748,18.302777777777777,46,46,152.0477,OK,10497.0,221.0,6.211813374113817,2.18,47.49773755656109,45.63913043478261,46,1689.8447148691926,5.47235414897628,8.938380182275056,0.0769065184679757,1.1675838398534664,40.384813187089286,1.9363649026955831,3.454864928216402,0.7602632681681774,0.5405918122531095,1.2676691888469294,0.827950843098028,56.62863260825256,426.0,0.9921550094517958,1.0,3.0,3.0,3,1,48.64321009630044,137.3531453780801,1.9779617667640292,1.7208060377320635,0.1906976332355878
DHL,30455,1,3,1.3,0.9,0.2,1.0,1.0,123,False,4511.88,253.744,12.243055555555555,21,21,26.0046,OK,4609.0,146.0,6.967819653017212,3.04,31.568493150684933,20.03913043478261,21,661.4694738840157,4.739887400553866,8.475226995764498,0.1003820163637544,1.1545034616682286,30.802419480036505,3.070714707389799,4.147065795760718,0.503082436298658,0.7613950735947955,1.4412128409472222,0.9056194402256454,32.63977478061705,216.0,0.9542443064182194,1.0,1.0,3.0,1,1,28.29343074287173,113.65209712351832,0.0,0.0,0.4291086419294296
FedEx,30989,2,3,0.7,0.9,0.0,1.0,1.0,123,False,658.55,150.802,6.151111111111111,2,2,32.8277,OK,314.0,102.0,43.13135688268341,16.61,3.07843137254902,1.3652173913043475,2,7.28008629206994,22.39080103194997,19.886322447343648,0.150605487238883,1.828560446364647,4.55544220389676,17.2061156186488,20.0845742210468,1.0690424299610433,1.2299285610074446,1.6173856178748638,0.1369426751592356,3.9721734913382463,20.0,0.6826086956521739,3.0,2.0,3.0,1,1,41.5435975250514,84.22794889845345,0.0,0.0,0.2917630447727367
DPD,30890,2,1,1.0,1.0,0.0,1.0,1.0,42,True,1187.38,399.555,12.891944444444444,3,3,117.5137,OK,565.0,299.0,102.53407734275534,32.64,1.8896321070234117,2.4565217391304346,3,5.510363136260481,69.59296699187131,32.61278170283103,0.1369847531140451,4.138541298035188,4.296411159405292,33.05734820625515,37.279909288527946,2.21342187757091,2.5545609004827474,1.2926620312645498,0.8513274336283185,1.4894925843954845,10.0,0.8188405797101449,2.0,2.0,1.0,1,1,15.248603581019193,75.16226043192393,0.0,0.0,0.4793420501721617
DPD,30855,2,1,1.3,1.0,0.2,1.0,1.0,42,False,2197.21,477.29,13.82972222222222,8,8,59.7263,OK,1686.0,226.0,59.063461068415045,19.88,7.460176991150442,7.330434782608695,8,28.54556725091091,34.724486277480935,23.89266133491877,0.1358927073846272,3.57187586794084,6.508375622724836,18.440957023280024,21.763579300338144,2.0911779725991257,2.081079050544949,1.166869820778956,0.7461447212336892,8.80520300553452,60.0,0.9163043478260868,2.0,2.0,1.0,2,1,24.13418250007033,47.37959413238759,0.9731497033601952,0.9731497033601952,0.4010466505816719
Hermes,30657,4,2,1.3,0.9,0.2,1.0,1.0,123,False,787.05,94.071,5.080555555555556,3,3,17.8254,OK,661.0,103.0,12.670949194485749,6.89,6.41747572815534,2.873913043478261,3,52.166573305152205,6.649708943901436,10.815541635401964,0.1030629682766949,1.7065773628896603,15.489399741993685,7.040686466473494,8.071400108302388,0.5772560802608069,1.285787531204056,1.902782451838573,0.9652042360060514,9.928408071384617,88.0,0.9579710144927536,5.0,4.0,2.0,1,1,29.68495585197271,85.03880330769296,0.0,0.0,0.3106477564289452
Hermes,30559,0,3,1.3,1.0,0.0,1.0,1.0,456,False,2483.5,510.491,16.168055555555554,9,9,51.4643,OK,2024.0,208.0,19.484913733542943,14.22,9.73076923076923,8.8,9,103.87523535789222,10.42936268978103,13.422000454623076,0.0978858501408639,1.864350811851451,19.9436922645143,13.730972995385557,15.924514410186964,1.364475128006096,0.6880885497363132,1.687324384263443,0.9599802371541502,13.391465974520695,139.0,0.9777777777777776,5.0,0.0,3.0,1,1,48.85224925437356,125.7114840891451,0.0,0.0,0.277141536778159
DPD,30851,2,3,0.7,1.0,0.0,1.0,1.0,42,False,775.41,139.312,4.2675,3,3,18.6009,OK,487.0,89.0,4.12190647126244,15.63,5.47191011235955,2.117391304347826,3,118.14921163187958,3.354425038452122,7.318820542663262,0.1250687499854493,1.0042563965315672,26.53211771906773,15.722892913655912,17.055116160756686,0.6523390251571222,0.4534066903398399,1.660569837432444,0.8008213552361396,5.784694815137594,32.0,0.7057971014492753,2.0,2.0,3.0,1,1,24.22181701999828,85.16100964546327,0.0,0.0,0.377693618339725
Amazon,30179,2,1,0.7,1.0,0.2,1.0,1.0,456,False,553.02,88.853,3.890833333333333,2,2,26.2338,OK,394.0,88.0,8.305970462175056,12.08,4.477272727272728,1.7130434782608697,2,47.4357574222368,5.067990448086465,9.553048464957987,0.1360650381335483,1.2181094578358491,17.363884344578118,12.727280230108642,13.83938172481158,0.8814156132272011,0.4683224313022873,1.920472062958228,0.9974619289340102,5.1367155953428085,30.0,0.8565217391304348,0.0,2.0,1.0,1,1,11.78876370686503,42.923601727312864,0.0,0.0,0.4301545824743631
Amazon,30900,5,3,1.0,1.0,0.0,1.0,1.0,42,True,4096.31,877.828,30.718333333333334,14,14,163.8512,OK,3025.0,537.0,173.55971997363926,17.55,5.633147113594041,13.152173913043478,14,17.429159256879682,136.151245724347,44.28000653430934,0.1309542376577738,5.40657291010508,3.944143126587434,16.686728068679336,22.854901436937464,3.294445827103867,2.9165018898460127,1.1195174742757834,0.99900826446281,5.651704968666135,54.0,0.9394409937888198,0.0,5.0,3.0,1,1,24.98397175923054,65.72264336446477,0.0,0.0,0.3207355562028475
DPD,31275,0,2,0.7,0.9,0.0,1.0,1.0,123,False,1227.38,195.491,10.959444444444443,4,4,104.8724,OK,788.0,366.0,129.47251256919432,4.47,2.1530054644808745,3.42608695652174,4,6.086233937716063,102.58980505978997,41.660870297914464,0.1264194499230338,6.587801070670236,3.5676059603261066,4.727432576162997,13.051877946281408,5.055147312633923,1.8961486611433167,1.5597910327323716,0.8604060913705583,2.3721008730411755,21.0,0.8565217391304348,2.0,0.0,2.0,1,1,24.805060598714515,71.21296344602335,0.0,0.0,0.2443697702527343
UPS,30449,4,2,1.3,1.0,0.2,1.0,1.0,42,False,2084.7,351.28,12.069444444444445,8,8,36.5306,OK,1746.0,168.0,12.461078026502008,12.33,10.392857142857142,7.591304347826087,8,140.11628819646558,11.425365176635514,12.78394975070205,0.1042784865049514,1.6520632245023934,14.70412519886492,11.152565057114508,14.274673244694702,0.7518001139940297,1.1123443907750732,1.4028353283805302,0.1912943871706758,16.566257916637188,159.0,0.9489130434782608,6.0,4.0,2.0,3,1,28.56772661330088,65.8220048321117,2.6162516506238997,2.1062758446252388,0.3550090751613656
FedEx,30916,2,1,0.7,0.9,0.0,1.0,1.0,456,False,660.92,117.922,6.573055555555555,2,2,10.1071,OK,406.0,102.0,59.876286869182046,11.65,3.980392156862745,1.7652173913043478,2,6.780647585696662,41.96503980662627,25.99524701178671,0.2462204300919217,3.965545094033741,2.430594620427221,10.902662629320275,17.03994209404573,2.4312902440226605,2.0122129051731785,1.3388010250451772,0.1280788177339901,8.218797669995936,52.0,0.8826086956521739,3.0,2.0,1.0,1,1,24.068866380659845,81.75075868427409,0.0,0.0,0.3426676232907035
DHL,30827,3,1,0.7,1.0,0.0,1.0,1.0,456,False,1145.05,75.075,4.722777777777778,5,5,177.3918,OK,1091.0,152.0,10.610683695060027,3.25,7.177631578947368,4.743478260869566,5,102.82089555717624,7.685471741475538,10.568408011117366,0.1137087675206186,1.2952431752603728,19.777575809655826,2.925564101469103,4.852887269980448,0.751754709896237,0.6975298476219809,1.0044223233607892,0.8762603116406966,8.105474087310094,50.0,0.948695652173913,1.0,3.0,1.0,1,1,28.63478531859107,88.77998866046612,0.0,0.0,0.3202756044648139
UPS,30455,4,1,1.0,0.9,0.0,1.0,1.0,42,False,299.63,54.418,2.4794444444444443,1,1,2.6465,OK,110.0,43.0,6.967819653017212,12.14,2.558139534883721,0.4782608695652174,1,15.786860951885815,4.307490879792846,7.99628073875364,0.1739422254309349,1.2808695709636575,9.982609644449887,12.055625250220094,13.151308102009814,0.5745061482511243,0.8225478187181895,1.2789347194698684,0.1636363636363636,3.655529901977407,22.0,0.4782608695652174,6.0,4.0,1.0,1,1,28.29343074287173,113.65209712351832,0.0,0.0,0.4291086419294296
GLS,31515,3,2,1.0,1.0,0.2,1.0,1.0,123,False,2187.11,750.982,21.092222222222222,6,6,130.3133,OK,1157.0,376.0,125.1818077488354,33.59,3.077127659574468,5.030434782608696,6,9.24255705207104,71.53111855952535,31.6694883062153,0.1280658429666321,4.386607584323044,5.2564535208142695,31.22078812734255,36.86146146945678,2.598672801003106,2.217223754367014,1.0576638797341535,0.9204840103716508,3.03558824694319,28.0,0.8384057971014492,4.0,3.0,2.0,1,1,31.790141057483297,93.76370581129264,0.0,0.0,0.2498972489506647
UPS,30163,4,3,1.0,1.0,0.2,1.0,1.0,123,False,2600.82,239.91,11.850277777777778,11,11,93.6303,OK,2430.0,192.0,14.485893399375826,6.02,12.65625,10.565217391304348,11,167.74940509397263,12.141900607897515,13.740431642477246,0.1090213223261778,1.8428368388151288,15.813010351535612,6.610571902114543,8.181042009445411,0.9528289580226184,1.127952337209899,1.1116778289162046,0.188477366255144,18.83803119412518,92.0,0.9604743083003952,6.0,4.0,3.0,3,1,26.949853640542884,80.814204659643,2.90185303043283,2.195419462991377,0.3095223661853724
GLS,30890,2,1,1.3,1.0,0.0,1.0,1.0,123,False,1141.09,292.854,12.761944444444444,3,3,155.545,OK,646.0,276.0,102.53407734275534,23.44,2.340579710144928,2.8086956521739133,3,6.300344400042957,67.87450870813642,32.35742514731744,0.1352004146915892,4.304502326898254,4.066327775377543,23.149086396137527,28.180111171322224,2.1861263017467047,2.718305174150574,1.277271785867555,0.9102167182662538,1.89582446143461,13.0,0.936231884057971,4.0,2.0,1.0,1,1,15.248603581019193,75.16226043192393,0.0,0.0,0.4793420501721617
Amazon,31275,1,3,0.7,1.0,0.2,1.0,1.0,42,False,4514.27,1252.228,33.01777777777778,15,15,212.1921,OK,3439.0,536.0,129.47251256919432,30.8,6.416044776119403,14.952173913043476,15,26.561622476910586,104.73340667096366,41.84735421723242,0.11702466539593,6.671243099903913,5.117755805307925,30.848115030119164,39.38836353652694,5.059428513509875,1.9573890622760977,1.540735381332809,0.9982553067752252,8.116481989051174,80.0,0.9968115942028986,0.0,1.0,3.0,1,1,24.805060598714515,71.21296344602335,0.0,0.0,0.2443697702527343
GLS,30952,1,3,1.0,1.0,0.2,1.0,1.0,123,False,1411.47,238.559,10.3525,5,5,40.7034,OK,993.0,232.0,37.755537878390655,11.4,4.280172413793103,4.317391304347826,5,26.30077747000772,24.582457962812555,20.42025721617487,0.1032037262893029,2.855898459646925,9.43762419327478,11.818765576332106,14.59273536562294,1.00319159265182,2.1397218102556783,2.0044239529715933,0.9244712990936556,3.761642153955027,25.0,0.8634782608695653,4.0,1.0,3.0,1,1,19.644280454244196,66.39638038602583,0.0,0.0,0.3361777063496414
DPD,30455,1,1,0.7,1.0,0.0,1.0,1.0,42,False,361.61,87.384,3.843888888888889,1,1,14.2797,OK,180.0,106.0,6.967819653017212,19.47,1.69811320754717,0.782608695652174,1,25.83304519399497,4.315523700010882,8.168604909289886,0.1096452776021679,1.1625965573693375,24.56248820965407,19.32621647659997,20.416566653818386,0.4939300857188789,0.7764049501719499,1.3851426161165197,0.8222222222222222,1.245140071841239,8.0,0.782608695652174,2.0,1.0,1.0,1,1,28.29343074287173,113.65209712351832,0.0,0.0,0.4291086419294296
DPD,30559,2,2,1.0,0.9,0.0,1.0,1.0,42,False,1056.7,148.815,6.723888888888889,4,4,24.4759,OK,858.0,172.0,19.484913733542943,7.42,4.988372093023256,3.730434782608696,4,44.03406716258475,12.106695167454037,15.56026880102409,0.1208022260086138,1.9231546020928176,14.20701501284851,8.309157918301771,11.467346972746412,1.4041081719147823,0.7208087860636232,1.5684355135608945,0.7331002331002331,7.112867779425771,49.0,0.932608695652174,2.0,2.0,2.0,1,1,48.85224925437356,125.7114840891451,0.0,0.0,0.277141536778159
Amazon,31275,5,2,1.3,1.0,0.0,1.0,1.0,42,False,4184.46,1151.004,30.2075,14,14,145.633,OK,3120.0,477.0,129.47251256919432,30.8,6.540880503144654,13.565217391304348,14,24.09777904273365,104.13077853101632,41.73708327984541,0.1117213323047051,6.241372696675231,4.58077819765768,30.6367525044211,39.34308739432703,5.025276689320276,1.9075091660370331,1.5396816516257037,0.9977564102564104,7.464584844294436,75.0,0.968944099378882,0.0,5.0,2.0,1,1,24.805060598714515,71.21296344602335,0.0,0.0,0.2443697702527343
GLS,30539,3,1,1.3,1.0,0.2,1.0,1.0,123,False,524.03,59.245,3.406388888888889,2,2,14.265,OK,339.0,101.0,19.21423828970633,5.29,3.3564356435643563,1.4739130434782608,2,17.643166223332045,6.315087839930812,10.025456050269998,0.1186494227831466,1.2605965863307445,15.993443410457225,6.285615985950862,7.917012914410367,0.6881108756655301,0.7476857152399747,1.0127298462387675,0.8938053097345132,2.980411820889166,15.0,0.7369565217391304,4.0,3.0,1.0,1,1,19.223443687674884,59.97475862282031,0.0,0.0,0.4417525163807731
DHL,30826,1,2,1.3,1.0,0.2,1.0,1.0,42,False,3858.54,184.646,10.606388888888889,18,18,145.2781,OK,3996.0,230.0,56.38950461206911,1.44,17.37391304347826,17.37391304347826,18,70.8642508475723,27.57356567490454,22.612123879254398,0.1183123428231142,3.3006750156394014,8.34132236329991,1.273951447433431,5.256395045839287,2.25507750693217,1.462091111441279,1.625661207483568,0.8731231231231231,42.11990356105339,602.0,0.9652173913043478,1.0,1.0,2.0,1,1,17.49378367023463,78.21540867745078,0.0,0.0,0.3856450133240412
DHL,30659,0,3,0.7,1.0,0.2,1.0,1.0,123,False,2856.2,399.503,11.96111111111111,12,12,52.9236,OK,2640.0,129.0,11.3882150903338,7.01,20.46511627906977,11.478260869565217,12,231.81859308583,5.5471495331276754,9.425315160518704,0.1071917429678071,1.1897807882551965,23.255187052306724,7.881481669287448,9.368069965787704,0.6827304759327246,0.6532286082346905,1.3135980494567827,0.8799242424242424,25.38480486451954,151.0,0.9565217391304348,1.0,0.0,3.0,1,1,26.038462514572014,69.45541042751702,0.0,0.0,0.3261436462428244
